Shot,ID,Zeff,dn0out,AFID case,NMDIFB,NLFB_NEUTCNTRL,N_ANALYTIC_FORM_D2F,APROF_EDGE_VALUE_D2F,MODULATION,priority,submitted
204966,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204966,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204966,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204966,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204966,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204966,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204966,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204966,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204966,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204966,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204967,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204967,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,1
204967,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,0
204967,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204967,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204967,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,1
204967,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204967,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204967,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204967,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204967,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,1
204967,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204967,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204967,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,1
204967,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204967,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204967,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204967,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204967,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,0
204967,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204967,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,1
204967,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,0
204967,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204967,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204967,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,0
204967,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204967,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204967,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204967,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204967,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,0,7,0
204967,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204967,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,0,7,0
204967,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,0,7,0
204967,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204967,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204967,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204967,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,0,7,0
204967,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,0,7,0
204967,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204981,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204981,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204981,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204981,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204981,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204981,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,1
204981,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204981,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,0,10,0
204981,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,0
204981,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204981,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204981,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204981,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204981,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204981,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204981,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204981,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204981,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204981,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204981,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,0,10,1
204981,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204981,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204981,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204981,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204981,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204981,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204981,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204981,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204981,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204981,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204981,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204981,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204981,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204981,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,0,7,0
204981,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204981,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204981,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,0,7,0
204981,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204981,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204982,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204982,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204982,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,1
204982,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204982,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204982,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204982,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204982,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204982,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204982,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204982,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204982,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204982,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204982,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204982,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204982,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204982,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204982,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204982,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,1
204982,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,0,10,0
204982,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204982,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204982,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204982,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204982,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204982,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204982,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204982,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204982,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,1
204982,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204982,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204982,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204982,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,0,7,0
204982,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204982,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204982,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204982,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204982,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204982,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204983,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,0,10,0
204983,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204983,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,0
204983,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204983,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204983,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204983,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204983,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204983,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,1
204983,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204983,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204983,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204983,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,1
204983,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204983,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204983,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204983,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204983,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204983,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,1
204983,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204983,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204983,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,1
204983,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,0,10,1
204983,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204983,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,0
204983,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204983,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204983,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204983,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,0,7,1
204983,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204983,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204983,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204983,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204983,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204983,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204983,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204983,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,0,7,0
204983,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204983,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204984,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204984,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204984,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204984,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204984,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204984,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204984,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,1
204984,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204984,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204984,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204984,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204984,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204984,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204984,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204984,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204984,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204984,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204984,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204984,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204984,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204984,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204984,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204984,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204984,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204984,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204984,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204984,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204984,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204984,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204984,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204984,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204984,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204984,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,0,7,0
204984,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204984,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204984,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204984,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204984,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,1
204984,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204985,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204985,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204985,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204985,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204985,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,0,10,0
204985,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204985,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204985,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204985,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204985,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204985,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,1
204985,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204985,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204985,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204985,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204985,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,1
204985,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204985,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204985,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204985,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204985,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204985,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,1
204985,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,0,10,0
204985,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204985,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204985,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204985,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204985,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204985,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,0,7,0
204985,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204985,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204985,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,1
204985,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204985,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204985,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204985,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204985,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,0,7,0
204985,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204985,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,1
204986,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204986,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204986,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204986,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204986,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204986,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204986,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204986,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204986,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204986,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204986,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204986,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204986,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204986,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204986,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204986,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204986,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204986,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204986,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,0
204986,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204986,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204986,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204986,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204986,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204986,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,1
204986,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204986,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204986,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204986,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,0,7,0
204986,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204986,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204986,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,0,7,0
204986,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204986,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204986,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204986,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204986,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,0,7,0
204986,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204986,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204987,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204987,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204987,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,0
204987,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204987,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204987,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,0
204987,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204987,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204987,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,1
204987,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204987,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204987,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204987,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204987,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204987,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204987,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204987,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204987,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204987,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204987,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204987,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204987,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,1
204987,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204987,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204987,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204987,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204987,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204987,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204987,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204987,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204987,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204987,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,0,7,0
204987,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,1
204987,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204987,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204987,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204987,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204987,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204987,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204988,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204988,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,0,10,0
204988,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,1
204988,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204988,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204988,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204988,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,0,10,0
204988,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204988,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204988,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204988,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204988,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,1
204988,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204988,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204988,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204988,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204988,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204988,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204988,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204988,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204988,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204988,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204988,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,0,10,0
204988,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204988,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,1
204988,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,0,10,0
204988,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204988,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204988,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204988,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204988,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,1
